id	name	value	node	created_at	updated_at
2575	NEYYATTINKARA	823	city	2019-01-17 00:00:00	2019-01-17 00:00:00
2576	NICHLAUL	1573	city	2019-01-17 00:00:00	2019-01-17 00:00:00
2577	NILAMBUR	824	city	2019-01-17 00:00:00	2019-01-17 00:00:00
2578	NILGIRIS	2367	city	2019-01-17 00:00:00	2019-01-17 00:00:00
2579	NILOKHERI	442	city	2019-01-17 00:00:00	2019-01-17 00:00:00
2580	NIMAPARA	2724	city	2019-01-17 00:00:00	2019-01-17 00:00:00
2581	NIMBAHERA	1004	city	2019-01-17 00:00:00	2019-01-17 00:00:00
2582	NIZAMABAD	2709	city	2019-01-17 00:00:00	2019-01-17 00:00:00
2583	NIZAMABAD	66	city	2019-01-17 00:00:00	2019-01-17 00:00:00
2584	NOAMUNDI	595	city	2019-01-17 00:00:00	2019-01-17 00:00:00
2585	NOIDA	2309	city	2019-01-17 00:00:00	2019-01-17 00:00:00
2586	NONGPOH	2017	city	2019-01-17 00:00:00	2019-01-17 00:00:00
2587	NONGSTOIN	2018	city	2019-01-17 00:00:00	2019-01-17 00:00:00
2588	NONGTHYMMAI	2019	city	2019-01-17 00:00:00	2019-01-17 00:00:00
2589	NORTH DINAJPUR	2426	city	2019-01-17 00:00:00	2019-01-17 00:00:00
2590	NORTH GUWAHATI	153	city	2019-01-17 00:00:00	2019-01-17 00:00:00
2591	NORTH KARNATAKA	2432	city	2019-01-17 00:00:00	2019-01-17 00:00:00
2592	NORTH LAKHIMPUR	154	city	2019-01-17 00:00:00	2019-01-17 00:00:00
2593	NORTH PARUR	2336	city	2019-01-17 00:00:00	2019-01-17 00:00:00
2594	NOWGONG	2627	city	2019-01-17 00:00:00	2019-01-17 00:00:00
2595	NUAPATNA	2099	city	2019-01-17 00:00:00	2019-01-17 00:00:00
2596	NUH	443	city	2019-01-17 00:00:00	2019-01-17 00:00:00
2597	NURPUR	489	city	2019-01-17 00:00:00	2019-01-17 00:00:00
2598	Nawagarh	2455	city	2019-01-17 00:00:00	2019-01-17 00:00:00
2599	ODDANCHATRAM	1203	city	2019-01-17 00:00:00	2019-01-17 00:00:00
2600	ODE	368	city	2019-01-17 00:00:00	2019-01-17 00:00:00
2601	OKHIMATH	2175	city	2019-01-17 00:00:00	2019-01-17 00:00:00
2602	OLAGADAM	1204	city	2019-01-17 00:00:00	2019-01-17 00:00:00
2603	OLAVANNA	825	city	2019-01-17 00:00:00	2019-01-17 00:00:00
2604	OMALUR	1205	city	2019-01-17 00:00:00	2019-01-17 00:00:00
2605	OOTY	2585	city	2019-01-17 00:00:00	2019-01-17 00:00:00
2606	ORAS	1929	city	2019-01-17 00:00:00	2019-01-17 00:00:00
2607	OSMANABAD	1930	city	2019-01-17 00:00:00	2019-01-17 00:00:00
2608	OTHAKADAI	1206	city	2019-01-17 00:00:00	2019-01-17 00:00:00
2609	OTHAKALMANDAPAM	1207	city	2019-01-17 00:00:00	2019-01-17 00:00:00
2610	OTTAPALAM	2431	city	2019-01-17 00:00:00	2019-01-17 00:00:00
2611	OZAR	1931	city	2019-01-17 00:00:00	2019-01-17 00:00:00
2612	Ongole	2450	city	2019-01-17 00:00:00	2019-01-17 00:00:00
2613	PABUA	2176	city	2019-01-17 00:00:00	2019-01-17 00:00:00
2614	PACHMARHI CANTT	1786	city	2019-01-17 00:00:00	2019-01-17 00:00:00
2615	PACHORA	1932	city	2019-01-17 00:00:00	2019-01-17 00:00:00
2616	PACHORE	1787	city	2019-01-17 00:00:00	2019-01-17 00:00:00
2617	PACHPERWA	1574	city	2019-01-17 00:00:00	2019-01-17 00:00:00
2618	PACODE	1208	city	2019-01-17 00:00:00	2019-01-17 00:00:00
2619	PADAGHA	1933	city	2019-01-17 00:00:00	2019-01-17 00:00:00
2620	PADAIVEEDU	1209	city	2019-01-17 00:00:00	2019-01-17 00:00:00
2621	PADAMPUR	1005	city	2019-01-17 00:00:00	2019-01-17 00:00:00
2622	PADDHARI	369	city	2019-01-17 00:00:00	2019-01-17 00:00:00
2623	PADMAPUR	2100	city	2019-01-17 00:00:00	2019-01-17 00:00:00
2624	PADRA	370	city	2019-01-17 00:00:00	2019-01-17 00:00:00
2625	PADRAUNA	1575	city	2019-01-17 00:00:00	2019-01-17 00:00:00
2626	PAHASU	1576	city	2019-01-17 00:00:00	2019-01-17 00:00:00
2627	PAIDUL	2177	city	2019-01-17 00:00:00	2019-01-17 00:00:00
2628	PAITHAN	1934	city	2019-01-17 00:00:00	2019-01-17 00:00:00
2629	PAKAUR	596	city	2019-01-17 00:00:00	2019-01-17 00:00:00
2630	PALAI	826	city	2019-01-17 00:00:00	2019-01-17 00:00:00
2631	PALAKKAD	827	city	2019-01-17 00:00:00	2019-01-17 00:00:00
2632	PALAKOL	2340	city	2019-01-17 00:00:00	2019-01-17 00:00:00
2633	PALAMPUR	490	city	2019-01-17 00:00:00	2019-01-17 00:00:00
2634	PALAMU	597	city	2019-01-17 00:00:00	2019-01-17 00:00:00
2635	PALANPUR	371	city	2019-01-17 00:00:00	2019-01-17 00:00:00
2636	PALASBARI	155	city	2019-01-17 00:00:00	2019-01-17 00:00:00
2637	PALAVAKKAM	1210	city	2019-01-17 00:00:00	2019-01-17 00:00:00
2638	PALAYAD	828	city	2019-01-17 00:00:00	2019-01-17 00:00:00
2639	PALAYAM	1211	city	2019-01-17 00:00:00	2019-01-17 00:00:00
2640	PALE	300	city	2019-01-17 00:00:00	2019-01-17 00:00:00
2641	PALEJ	372	city	2019-01-17 00:00:00	2019-01-17 00:00:00
2642	PALGHAT	829	city	2019-01-17 00:00:00	2019-01-17 00:00:00
2643	PALI	1577	city	2019-01-17 00:00:00	2019-01-17 00:00:00
2644	PALLADAM	1212	city	2019-01-17 00:00:00	2019-01-17 00:00:00
2645	PALLAPATTI	1213	city	2019-01-17 00:00:00	2019-01-17 00:00:00
2646	PALLAPATTI	1214	city	2019-01-17 00:00:00	2019-01-17 00:00:00
2647	PALLATHUR	1215	city	2019-01-17 00:00:00	2019-01-17 00:00:00
2648	PALLIKONDA	1216	city	2019-01-17 00:00:00	2019-01-17 00:00:00
2649	PALLIPATTU	1217	city	2019-01-17 00:00:00	2019-01-17 00:00:00
2650	PALUVAI	830	city	2019-01-17 00:00:00	2019-01-17 00:00:00
2651	PALWAL	444	city	2019-01-17 00:00:00	2019-01-17 00:00:00
2652	PALWANCHA	67	city	2019-01-17 00:00:00	2019-01-17 00:00:00
2653	PALWANCHA	2708	city	2019-01-17 00:00:00	2019-01-17 00:00:00
2654	PAMMAL	1218	city	2019-01-17 00:00:00	2019-01-17 00:00:00
2655	PANAGUDI	1219	city	2019-01-17 00:00:00	2019-01-17 00:00:00
2656	PANAPAKKAM	1220	city	2019-01-17 00:00:00	2019-01-17 00:00:00
2657	PANCHKULA	445	city	2019-01-17 00:00:00	2019-01-17 00:00:00
2658	PANCHLA	2283	city	2019-01-17 00:00:00	2019-01-17 00:00:00
2659	PANDAVAPURA	746	city	2019-01-17 00:00:00	2019-01-17 00:00:00
2660	PANDHANA	1788	city	2019-01-17 00:00:00	2019-01-17 00:00:00
2661	PANHALA	1935	city	2019-01-17 00:00:00	2019-01-17 00:00:00
2662	PANIHATI	2284	city	2019-01-17 00:00:00	2019-01-17 00:00:00
2663	PANIKOII	2101	city	2019-01-17 00:00:00	2019-01-17 00:00:00
2664	PANIPAT	446	city	2019-01-17 00:00:00	2019-01-17 00:00:00
2665	PANJIM	2454	city	2019-01-17 00:00:00	2019-01-17 00:00:00
2666	PANNA	1789	city	2019-01-17 00:00:00	2019-01-17 00:00:00
2667	PANNAIKADU	1221	city	2019-01-17 00:00:00	2019-01-17 00:00:00
2668	PANNAIPURAM	1222	city	2019-01-17 00:00:00	2019-01-17 00:00:00
2669	PANRUTI	1223	city	2019-01-17 00:00:00	2019-01-17 00:00:00
2670	PANSEMAL	1790	city	2019-01-17 00:00:00	2019-01-17 00:00:00
2671	PANT NAGAR	2178	city	2019-01-17 00:00:00	2019-01-17 00:00:00
2672	PANUHAT	2285	city	2019-01-17 00:00:00	2019-01-17 00:00:00
2673	PAONTA SAHIB	491	city	2019-01-17 00:00:00	2019-01-17 00:00:00
2674	PAPPINISSERI	831	city	2019-01-17 00:00:00	2019-01-17 00:00:00
2675	PAPPIREDDIPATTI	1224	city	2019-01-17 00:00:00	2019-01-17 00:00:00
2676	PARAGANA	2313	city	2019-01-17 00:00:00	2019-01-17 00:00:00
2677	PARAMATHI	1225	city	2019-01-17 00:00:00	2019-01-17 00:00:00
2678	PARANDA	1936	city	2019-01-17 00:00:00	2019-01-17 00:00:00
2679	PARAVAI	1226	city	2019-01-17 00:00:00	2019-01-17 00:00:00
2680	PARAWANOO	2317	city	2019-01-17 00:00:00	2019-01-17 00:00:00
2681	PARBHANI	1937	city	2019-01-17 00:00:00	2019-01-17 00:00:00
2682	PARLAKHEMUNDI	2102	city	2019-01-17 00:00:00	2019-01-17 00:00:00
2683	PAROLA	1938	city	2019-01-17 00:00:00	2019-01-17 00:00:00
2684	PAROLE	533	city	2019-01-17 00:00:00	2019-01-17 00:00:00
2685	PARSUNDAKHAL	2179	city	2019-01-17 00:00:00	2019-01-17 00:00:00
2686	PARTUR	1939	city	2019-01-17 00:00:00	2019-01-17 00:00:00
2687	PARWANOO	492	city	2019-01-17 00:00:00	2019-01-17 00:00:00
2688	PASCHIMI SINGHBHUM	598	city	2019-01-17 00:00:00	2019-01-17 00:00:00
2689	PASIGHAT	98	city	2019-01-17 00:00:00	2019-01-17 00:00:00
2690	PASUMPON	2601	city	2019-01-17 00:00:00	2019-01-17 00:00:00
2691	PASUR	1227	city	2019-01-17 00:00:00	2019-01-17 00:00:00
2692	PATAN	276	city	2019-01-17 00:00:00	2019-01-17 00:00:00
2693	PATAUDI	447	city	2019-01-17 00:00:00	2019-01-17 00:00:00
2694	PATHANAMTHITTA	832	city	2019-01-17 00:00:00	2019-01-17 00:00:00
2695	PATHANKOT	903	city	2019-01-17 00:00:00	2019-01-17 00:00:00
2696	PATHARDI	1940	city	2019-01-17 00:00:00	2019-01-17 00:00:00
2697	PATHARIA	1791	city	2019-01-17 00:00:00	2019-01-17 00:00:00
2698	PATHRI	1941	city	2019-01-17 00:00:00	2019-01-17 00:00:00
2699	PATHSALA	156	city	2019-01-17 00:00:00	2019-01-17 00:00:00
2700	PATIALA	904	city	2019-01-17 00:00:00	2019-01-17 00:00:00
2701	PATNA	225	city	2019-01-17 00:00:00	2019-01-17 00:00:00
2702	PATNAGARH	2103	city	2019-01-17 00:00:00	2019-01-17 00:00:00
2703	PATRATU	599	city	2019-01-17 00:00:00	2019-01-17 00:00:00
2704	PATTAMUNDAI	2104	city	2019-01-17 00:00:00	2019-01-17 00:00:00
2705	PATTAN	534	city	2019-01-17 00:00:00	2019-01-17 00:00:00
2706	PATTI	905	city	2019-01-17 00:00:00	2019-01-17 00:00:00
2707	PATTISAIN	2180	city	2019-01-17 00:00:00	2019-01-17 00:00:00
2708	PATUR	1942	city	2019-01-17 00:00:00	2019-01-17 00:00:00
2709	PAUKHAL	2181	city	2019-01-17 00:00:00	2019-01-17 00:00:00
2710	PAURI GARHWAL	2182	city	2019-01-17 00:00:00	2019-01-17 00:00:00
2711	PAVAGADA	747	city	2019-01-17 00:00:00	2019-01-17 00:00:00
2712	PAYAL	906	city	2019-01-17 00:00:00	2019-01-17 00:00:00
2713	PEHOWA	448	city	2019-01-17 00:00:00	2019-01-17 00:00:00
2714	PEN	1943	city	2019-01-17 00:00:00	2019-01-17 00:00:00
2715	PENDRA	277	city	2019-01-17 00:00:00	2019-01-17 00:00:00
2716	PENNADAM	1228	city	2019-01-17 00:00:00	2019-01-17 00:00:00
2717	PENNAGARAM	1229	city	2019-01-17 00:00:00	2019-01-17 00:00:00
2718	PENNATHUR	1230	city	2019-01-17 00:00:00	2019-01-17 00:00:00
2719	PERAIYUR	1231	city	2019-01-17 00:00:00	2019-01-17 00:00:00
2720	PERALAM	1232	city	2019-01-17 00:00:00	2019-01-17 00:00:00
2721	PERAMBALUR	1233	city	2019-01-17 00:00:00	2019-01-17 00:00:00
2722	PERINTHALMANNA	833	city	2019-01-17 00:00:00	2019-01-17 00:00:00
2723	PERIYAKULAM	1234	city	2019-01-17 00:00:00	2019-01-17 00:00:00
2724	PERNEM	302	city	2019-01-17 00:00:00	2019-01-17 00:00:00
2725	PERUMBAIKAD	834	city	2019-01-17 00:00:00	2019-01-17 00:00:00
2726	PERUMBAVOOR	835	city	2019-01-17 00:00:00	2019-01-17 00:00:00
2727	PERUNDURAI	1235	city	2019-01-17 00:00:00	2019-01-17 00:00:00
2728	PERUNGUDI	1236	city	2019-01-17 00:00:00	2019-01-17 00:00:00
2729	PERUNGULAM	1237	city	2019-01-17 00:00:00	2019-01-17 00:00:00
2730	PERUR	1238	city	2019-01-17 00:00:00	2019-01-17 00:00:00
2731	PHALODI	1006	city	2019-01-17 00:00:00	2019-01-17 00:00:00
2732	PHALTAN	1944	city	2019-01-17 00:00:00	2019-01-17 00:00:00
2733	PHEK	2045	city	2019-01-17 00:00:00	2019-01-17 00:00:00
2734	PHILLAUR	907	city	2019-01-17 00:00:00	2019-01-17 00:00:00
2735	PHULBANI	2105	city	2019-01-17 00:00:00	2019-01-17 00:00:00
2736	PHULPUR	1578	city	2019-01-17 00:00:00	2019-01-17 00:00:00
2737	PIHANI	1579	city	2019-01-17 00:00:00	2019-01-17 00:00:00
2738	PILIBANGA	1007	city	2019-01-17 00:00:00	2019-01-17 00:00:00
2739	PILIBHIT	1580	city	2019-01-17 00:00:00	2019-01-17 00:00:00
2740	PILKHANA	1581	city	2019-01-17 00:00:00	2019-01-17 00:00:00
2741	PIMPRI CHINCHWAD	1945	city	2019-01-17 00:00:00	2019-01-17 00:00:00
2742	PINAHAT	1582	city	2019-01-17 00:00:00	2019-01-17 00:00:00
2743	PINDWARA	1008	city	2019-01-17 00:00:00	2019-01-17 00:00:00
2744	PINJORE	449	city	2019-01-17 00:00:00	2019-01-17 00:00:00
2745	PIPALKOTI	2183	city	2019-01-17 00:00:00	2019-01-17 00:00:00
2746	PIR NAGAR	2652	city	2019-01-17 00:00:00	2019-01-17 00:00:00
2747	PIRAWA	1009	city	2019-01-17 00:00:00	2019-01-17 00:00:00
2748	PIRIYAPATNA	748	city	2019-01-17 00:00:00	2019-01-17 00:00:00
2749	PITHAMPUR	2495	city	2019-01-17 00:00:00	2019-01-17 00:00:00
2750	PITHORAGARH	2184	city	2019-01-17 00:00:00	2019-01-17 00:00:00
2751	POLADPUR	1946	city	2019-01-17 00:00:00	2019-01-17 00:00:00
2752	POLLACHI	2448	city	2019-01-17 00:00:00	2019-01-17 00:00:00
2753	PONDA	303	city	2019-01-17 00:00:00	2019-01-17 00:00:00
2754	PONDICHERRY	2120	city	2019-01-17 00:00:00	2019-01-17 00:00:00
2755	PONNERI	1239	city	2019-01-17 00:00:00	2019-01-17 00:00:00
2756	POOLAMBADI	1240	city	2019-01-17 00:00:00	2019-01-17 00:00:00
2757	POOLAMPATTI	1241	city	2019-01-17 00:00:00	2019-01-17 00:00:00
2758	POONAMALLEE	1242	city	2019-01-17 00:00:00	2019-01-17 00:00:00
2759	POONCH	535	city	2019-01-17 00:00:00	2019-01-17 00:00:00
2760	PORBANDAR	373	city	2019-01-17 00:00:00	2019-01-17 00:00:00
2761	PORHRA	2185	city	2019-01-17 00:00:00	2019-01-17 00:00:00
2762	PORSA	1792	city	2019-01-17 00:00:00	2019-01-17 00:00:00
2763	PORT BLAIR	19	city	2019-01-17 00:00:00	2019-01-17 00:00:00
2764	PORUR	2420	city	2019-01-17 00:00:00	2019-01-17 00:00:00
2765	PORVORIM	2452	city	2019-01-17 00:00:00	2019-01-17 00:00:00
2766	PRAKASAM	68	city	2019-01-17 00:00:00	2019-01-17 00:00:00
2767	PRATAPGARH	1583	city	2019-01-17 00:00:00	2019-01-17 00:00:00
2768	PRATAPGARH CITY	1584	city	2019-01-17 00:00:00	2019-01-17 00:00:00
2769	PUDU	749	city	2019-01-17 00:00:00	2019-01-17 00:00:00
2770	PUDUKKOTTAI	1243	city	2019-01-17 00:00:00	2019-01-17 00:00:00
2771	PUDUKOTTAI	1244	city	2019-01-17 00:00:00	2019-01-17 00:00:00
2772	PUDUPATTI	1245	city	2019-01-17 00:00:00	2019-01-17 00:00:00
2773	PUKHRAYAN	1585	city	2019-01-17 00:00:00	2019-01-17 00:00:00
2774	PULGAON	1947	city	2019-01-17 00:00:00	2019-01-17 00:00:00
2775	PULWAMA	536	city	2019-01-17 00:00:00	2019-01-17 00:00:00
2776	PULWANA	537	city	2019-01-17 00:00:00	2019-01-17 00:00:00
2777	PUNDRI	450	city	2019-01-17 00:00:00	2019-01-17 00:00:00
2778	PUNE	1948	city	2019-01-17 00:00:00	2019-01-17 00:00:00
2779	PURANATTUKARA	836	city	2019-01-17 00:00:00	2019-01-17 00:00:00
2780	PURANPUR	1586	city	2019-01-17 00:00:00	2019-01-17 00:00:00
2781	PURI	2106	city	2019-01-17 00:00:00	2019-01-17 00:00:00
2782	PURNA	1949	city	2019-01-17 00:00:00	2019-01-17 00:00:00
2783	PURNEA	2632	city	2019-01-17 00:00:00	2019-01-17 00:00:00
2784	PURNIA	226	city	2019-01-17 00:00:00	2019-01-17 00:00:00
2785	PURULIYA	2286	city	2019-01-17 00:00:00	2019-01-17 00:00:00
2786	PURUSOTTAMPUR	2107	city	2019-01-17 00:00:00	2019-01-17 00:00:00
2787	PURWA	1587	city	2019-01-17 00:00:00	2019-01-17 00:00:00
2788	PUSAD	1950	city	2019-01-17 00:00:00	2019-01-17 00:00:00
2789	PUSHKAR	1010	city	2019-01-17 00:00:00	2019-01-17 00:00:00
2790	PUTHALAM	1246	city	2019-01-17 00:00:00	2019-01-17 00:00:00
2791	PUTTUR	750	city	2019-01-17 00:00:00	2019-01-17 00:00:00
2792	PUVALUR	1247	city	2019-01-17 00:00:00	2019-01-17 00:00:00
2793	QADIAN	908	city	2019-01-17 00:00:00	2019-01-17 00:00:00
2794	QAZIGUND	538	city	2019-01-17 00:00:00	2019-01-17 00:00:00
2795	QUEPEM	2471	city	2019-01-17 00:00:00	2019-01-17 00:00:00
2796	QUEULA	304	city	2019-01-17 00:00:00	2019-01-17 00:00:00
2797	QUILANDY	837	city	2019-01-17 00:00:00	2019-01-17 00:00:00
2798	QUILON	2642	city	2019-01-17 00:00:00	2019-01-17 00:00:00
2799	RADAUR	451	city	2019-01-17 00:00:00	2019-01-17 00:00:00
2800	RADHAKUND	1588	city	2019-01-17 00:00:00	2019-01-17 00:00:00
2801	RAFIGANJ	227	city	2019-01-17 00:00:00	2019-01-17 00:00:00
2802	RAGHUNATHPUR	2287	city	2019-01-17 00:00:00	2019-01-17 00:00:00
2803	RAHIMATPUR	1951	city	2019-01-17 00:00:00	2019-01-17 00:00:00
2804	RAHON	909	city	2019-01-17 00:00:00	2019-01-17 00:00:00
2805	RAHURI	1952	city	2019-01-17 00:00:00	2019-01-17 00:00:00
2806	RAIBAREILLY	1589	city	2019-01-17 00:00:00	2019-01-17 00:00:00
2807	RAICHUR	751	city	2019-01-17 00:00:00	2019-01-17 00:00:00
2808	RAIGAD	2505	city	2019-01-17 00:00:00	2019-01-17 00:00:00
2809	RAIGANJ	2288	city	2019-01-17 00:00:00	2019-01-17 00:00:00
2810	RAIGARH	278	city	2019-01-17 00:00:00	2019-01-17 00:00:00
2811	RAIKOT	910	city	2019-01-17 00:00:00	2019-01-17 00:00:00
2812	RAIPUR	2186	city	2019-01-17 00:00:00	2019-01-17 00:00:00
2813	RAIPUR RANI	452	city	2019-01-17 00:00:00	2019-01-17 00:00:00
2814	RAIRANGPUR	2108	city	2019-01-17 00:00:00	2019-01-17 00:00:00
2815	RAISEN	1793	city	2019-01-17 00:00:00	2019-01-17 00:00:00
2816	RAISINGHNAGAR	1011	city	2019-01-17 00:00:00	2019-01-17 00:00:00
2817	RAIWALA	2187	city	2019-01-17 00:00:00	2019-01-17 00:00:00
2818	RAJAHMUNDRY	2546	city	2019-01-17 00:00:00	2019-01-17 00:00:00
2819	RAJAKHERA	1012	city	2019-01-17 00:00:00	2019-01-17 00:00:00
2820	RAJALDESAR	1013	city	2019-01-17 00:00:00	2019-01-17 00:00:00
2821	RAJAM	69	city	2019-01-17 00:00:00	2019-01-17 00:00:00
2822	RAJAPALAYAM	1248	city	2019-01-17 00:00:00	2019-01-17 00:00:00
2823	RAJAPUR	1590	city	2019-01-17 00:00:00	2019-01-17 00:00:00
2824	RAJARHAT GOPALPUR	2289	city	2019-01-17 00:00:00	2019-01-17 00:00:00
2825	RAJENDRANAGAR	2713	city	2019-01-17 00:00:00	2019-01-17 00:00:00
2826	RAJENDRANAGAR	70	city	2019-01-17 00:00:00	2019-01-17 00:00:00
2827	RAJGARH	493	city	2019-01-17 00:00:00	2019-01-17 00:00:00
2828	RAJGARH	2662	city	2019-01-17 00:00:00	2019-01-17 00:00:00
2829	RAJKOT	374	city	2019-01-17 00:00:00	2019-01-17 00:00:00
2830	RAJMAHAL	600	city	2019-01-17 00:00:00	2019-01-17 00:00:00
2831	RAJNAGAR	1794	city	2019-01-17 00:00:00	2019-01-17 00:00:00
2832	RAJNANDGAON	279	city	2019-01-17 00:00:00	2019-01-17 00:00:00
2833	RAJOURI	539	city	2019-01-17 00:00:00	2019-01-17 00:00:00
2834	RAJPIPLA	375	city	2019-01-17 00:00:00	2019-01-17 00:00:00
2835	RAJPUR	1795	city	2019-01-17 00:00:00	2019-01-17 00:00:00
2836	RAJPURA	911	city	2019-01-17 00:00:00	2019-01-17 00:00:00
2837	RAJSAMAND	1014	city	2019-01-17 00:00:00	2019-01-17 00:00:00
2838	RAJSAMAND	1015	city	2019-01-17 00:00:00	2019-01-17 00:00:00
2839	RAJULA	376	city	2019-01-17 00:00:00	2019-01-17 00:00:00
2840	RAJUR	1953	city	2019-01-17 00:00:00	2019-01-17 00:00:00
2841	RAM NAGAR	2188	city	2019-01-17 00:00:00	2019-01-17 00:00:00
2842	RAMAN	912	city	2019-01-17 00:00:00	2019-01-17 00:00:00
2843	RAMANAGARAM	752	city	2019-01-17 00:00:00	2019-01-17 00:00:00
2844	RAMANATHAPURAM	1249	city	2019-01-17 00:00:00	2019-01-17 00:00:00
2845	RAMAPURAM	1250	city	2019-01-17 00:00:00	2019-01-17 00:00:00
2846	RAMBAN	540	city	2019-01-17 00:00:00	2019-01-17 00:00:00
2847	RAMBHA	2109	city	2019-01-17 00:00:00	2019-01-17 00:00:00
2848	RAMCHANDRAPUR	2290	city	2019-01-17 00:00:00	2019-01-17 00:00:00
2849	RAMESWARAM	1251	city	2019-01-17 00:00:00	2019-01-17 00:00:00
2850	RAMGARH	2189	city	2019-01-17 00:00:00	2019-01-17 00:00:00
2851	RAMJIBANPUR	2291	city	2019-01-17 00:00:00	2019-01-17 00:00:00
2852	RAMKOLA	1591	city	2019-01-17 00:00:00	2019-01-17 00:00:00
2853	RAMNAGAR	2292	city	2019-01-17 00:00:00	2019-01-17 00:00:00
2854	RAMOL	377	city	2019-01-17 00:00:00	2019-01-17 00:00:00
2855	RAMPUR	494	city	2019-01-17 00:00:00	2019-01-17 00:00:00
2856	RAMPURA	1592	city	2019-01-17 00:00:00	2019-01-17 00:00:00
2857	RAMPURA PHUL	913	city	2019-01-17 00:00:00	2019-01-17 00:00:00
2858	RAMTEK	1954	city	2019-01-17 00:00:00	2019-01-17 00:00:00
2859	RANAPUR	1796	city	2019-01-17 00:00:00	2019-01-17 00:00:00
2860	RANBIRSINGHPORA	541	city	2019-01-17 00:00:00	2019-01-17 00:00:00
2861	RANCHI	601	city	2019-01-17 00:00:00	2019-01-17 00:00:00
2862	RANGA REDDY	2714	city	2019-01-17 00:00:00	2019-01-17 00:00:00
2863	RANGA REDDY	71	city	2019-01-17 00:00:00	2019-01-17 00:00:00
2864	RANGAPARA	157	city	2019-01-17 00:00:00	2019-01-17 00:00:00
2865	RANGIA	158	city	2019-01-17 00:00:00	2019-01-17 00:00:00
2866	RANGPO	1046	city	2019-01-17 00:00:00	2019-01-17 00:00:00
2867	RANIA	453	city	2019-01-17 00:00:00	2019-01-17 00:00:00
2868	RANIBENNUR	753	city	2019-01-17 00:00:00	2019-01-17 00:00:00
2869	RANIGANJ	2437	city	2019-01-17 00:00:00	2019-01-17 00:00:00
2870	RANIP	378	city	2019-01-17 00:00:00	2019-01-17 00:00:00
2871	RANIPUR	1593	city	2019-01-17 00:00:00	2019-01-17 00:00:00
2872	RANNI	838	city	2019-01-17 00:00:00	2019-01-17 00:00:00
2873	RANOLI	379	city	2019-01-17 00:00:00	2019-01-17 00:00:00
2874	RASIPURAM	1252	city	2019-01-17 00:00:00	2019-01-17 00:00:00
2875	RASULABAD	1594	city	2019-01-17 00:00:00	2019-01-17 00:00:00
2876	RATANGARH	1016	city	2019-01-17 00:00:00	2019-01-17 00:00:00
2877	RATANNAGAR	1017	city	2019-01-17 00:00:00	2019-01-17 00:00:00
2878	RATANPUR	280	city	2019-01-17 00:00:00	2019-01-17 00:00:00
2879	RATLAM	1797	city	2019-01-17 00:00:00	2019-01-17 00:00:00
2880	RATNAGIRI	1955	city	2019-01-17 00:00:00	2019-01-17 00:00:00
2881	RAVER	1956	city	2019-01-17 00:00:00	2019-01-17 00:00:00
2882	RAYA	1595	city	2019-01-17 00:00:00	2019-01-17 00:00:00
2883	RAYADURG	72	city	2019-01-17 00:00:00	2019-01-17 00:00:00
2884	RAYAGADA	2110	city	2019-01-17 00:00:00	2019-01-17 00:00:00
2885	REASI	542	city	2019-01-17 00:00:00	2019-01-17 00:00:00
2886	RECKONG PEO	495	city	2019-01-17 00:00:00	2019-01-17 00:00:00
2887	REMUNA	2111	city	2019-01-17 00:00:00	2019-01-17 00:00:00
2888	REOTI	1596	city	2019-01-17 00:00:00	2019-01-17 00:00:00
2889	RESHMA	5	city	2019-01-17 00:00:00	2019-01-17 00:00:00
2890	RESUBELPARA	2020	city	2019-01-17 00:00:00	2019-01-17 00:00:00
2891	REVELGANJ	228	city	2019-01-17 00:00:00	2019-01-17 00:00:00
2892	REWA	1798	city	2019-01-17 00:00:00	2019-01-17 00:00:00
2893	REWARI	454	city	2019-01-17 00:00:00	2019-01-17 00:00:00
2894	RIKHANI KHAL	2190	city	2019-01-17 00:00:00	2019-01-17 00:00:00
2895	RISHIKESH	2191	city	2019-01-17 00:00:00	2019-01-17 00:00:00
2896	RISHRA	2293	city	2019-01-17 00:00:00	2019-01-17 00:00:00
2897	RISOD	1957	city	2019-01-17 00:00:00	2019-01-17 00:00:00
2898	RITHAKHAL	2192	city	2019-01-17 00:00:00	2019-01-17 00:00:00
2899	ROHRU	496	city	2019-01-17 00:00:00	2019-01-17 00:00:00
2900	ROHTAK	455	city	2019-01-17 00:00:00	2019-01-17 00:00:00
2901	ROHTAS	2533	city	2019-01-17 00:00:00	2019-01-17 00:00:00
2902	ROING	99	city	2019-01-17 00:00:00	2019-01-17 00:00:00
2903	RON	754	city	2019-01-17 00:00:00	2019-01-17 00:00:00
2904	ROOPNAGAR	914	city	2019-01-17 00:00:00	2019-01-17 00:00:00
2905	ROORKEE	2193	city	2019-01-17 00:00:00	2019-01-17 00:00:00
2906	ROPAR	2597	city	2019-01-17 00:00:00	2019-01-17 00:00:00
2907	ROURKELA	2523	city	2019-01-17 00:00:00	2019-01-17 00:00:00
2908	RUDRA PRAYAG	2194	city	2019-01-17 00:00:00	2019-01-17 00:00:00
2909	RUDRA PUR	2451	city	2019-01-17 00:00:00	2019-01-17 00:00:00
2910	RUDRAPUR	2195	city	2019-01-17 00:00:00	2019-01-17 00:00:00
2911	RURA	1597	city	2019-01-17 00:00:00	2019-01-17 00:00:00
