name	category	isActive	businessUnit	employer_id	code
JAIPRAKASH INDUSTRIES LTD	CAT C	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005VgMUAU	56755
JAIPRAKASH POWER VENTURES LTD	CAT B	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005VgNUAU	56756
JAIPUR DENTAL COLLEGE	CAT C	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005VgOUAU	56757
JAIPUR DEVELOPMENT AUTHORITY	CAT C	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005VgPUAU	56758
JAIPUR PHARMACEUTICAL WORKS	CAT C	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005VgQUAU	56759
JAIPUR RUGS COMPANY PVT LTD	CAT C	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005VgRUAU	56760
JAIPURIA SILK MILLS P LTD	CAT C	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005VgSUAU	56761
JAISURYA STAFFING SERVICES PVT LTD	CAT C	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005VgTUAU	56762
JAIVEL ADVANCE TECHNOLOGIES PVT LTD	CAT C	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005VgUUAU	56763
JAKHOTIA READY MIX CONCRETE	CAT C	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005VgVUAU	56764
JAKOB AND PARTNERS PVT LTD	CAT C	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005VgWUAU	56765
JAKOB MULLER (I) PVT LTD	CAT C	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005VgXUAU	56766
JAKSON AND CO	CAT C	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005VgYUAU	56767
JAKSON ENGINEERS LTD	CAT A	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005VgZUAU	56768
JAKSONS LTD	CAT A	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005VgaUAE	56769
JALAN WIRES PVT LTD	CAT C	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005VgbUAE	56770
JALDHARA TECH LTD	CAT C	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005VgcUAE	56771
JAMBOREE	CAT C	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005VgdUAE	56772
JAMBOREE EDUCATION PVT LTD	CAT C	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005VgeUAE	56773
JAMCRACKER SOFTWARE TECHNOLOGY P L	CAT B	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005VgfUAE	56774
JAMES AND MONROE TECHNOLOGIES SOL	CAT C	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005VggUAE	56775
JAMIPOL LTD	CAT C	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005VghUAE	56776
JAMMI PHARMACEUTICALS & RES PL	CAT C	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005VgiUAE	56777
JAMNA AUTO INDUSTRIES LTD	CAT C	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005VgjUAE	56778
JAMNAGAR TRANS CO SOUTH GUJARAT DIV	CAT C	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005VgkUAE	56779
JAMS TECHNOLOGIES PVT LTD	CAT C	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005VglUAE	56780
JAMSAB COMPUTERS PVT LTD	CAT C	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005VgmUAE	56781
JAMSHEDPUR UTILITIES & SERV CO L	CAT B	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005VgnUAE	56782
JAN SHIKSHAN SANSTHAN	CAT C	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005VgoUAE	56783
JANAK HEALTHCARE PVT LTD	CAT C	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005VgpUAE	56784
JANAKALYAN SAHAKARI BANK LTD	CAT C	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005VgqUAE	56785
JANAKSONS	CAT C	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005VgrUAE	56786
JANAKSONS INTERNTIONAL	CAT C	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005VgsUAE	56787
JANATICS (I) PVT LTD	CAT C	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005VgtUAE	56788
JANGLE SOFTWARE SOLUTIONS PVT LTD	CAT C	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005VguUAE	56789
JANGOO TECHNOLOGIES PVT LTD	CAT C	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005VgvUAE	56790
JANPATH ESTATES PVT LTD	CAT C	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005VgwUAE	56791
JANSONS INDUSTRIES LTD	CAT B	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005VgxUAE	56792
JANTA ROADWAYS P LTD	CAT C	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005VgyUAE	56793
JANYA IT TECHNOLOGIES PVT LTD	CAT C	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005VgzUAE	56794
JAPAN AIRLINES	CAT SA	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005Vh0UAE	56795
JAPAN ENERGY	CAT C	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005Vh1UAE	56796
JAPAN EXTERNAL TRADE ORGANIZATION	CAT C	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005Vh2UAE	56797
JAPAN POSTAL SERVICE	CAT C	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005Vh3UAE	56798
JAPAN TOBACCO	CAT C	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005Vh4UAE	56799
JAPAN TRAVEL BUREAU	CAT C	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005Vh5UAE	56800
JAPANESE EMBASSY	CAT C	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005Vh6UAE	56801
JAPFA COMFEED (I) PVT LTD	CAT C	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005VqpUAE	56802
JAQUAR AND COMPANY LTD	CAT A	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005VqqUAE	56803
JAQUAR AND COMPANY PVT LTD	CAT A	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005VqrUAE	56804
JAQUAR MERCANTILE	CAT C	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005VqsUAE	56805
JARDEN	CAT C	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005VqtUAE	56806
JARDINE FLEMING (I) BROKING PVT LTD	CAT C	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005VquUAE	56807
JARDINE FLEMING INTL MGT INC	CAT C	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005VqvUAE	56808
JARDINE LLOYD THOMPSON (I) PVT LTD	CAT C	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005VqwUAE	56809
JARDINE MATHESON	CAT SA	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005VqxUAE	56810
JAS FORWARDING WORLDWIDE	CAT C	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005VqyUAE	56811
JAS INSTRUMENTS LTD	CAT C	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005VqzUAE	56812
JAS TOLL ROAD CO LTD	CAT C	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005Vr0UAE	56813
JASH ENGINEERING LTD	CAT C	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005Vr1UAE	56814
JASPER AUTO SERVICES PVT LTD	CAT C	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005Vr2UAE	56815
JASPER INDUSTIRES PVT LTD	CAT A	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005Vr3UAE	56816
JASPER INFOTECH PVT LTD	CAT A	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005Vr4UAE	56817
JASRAJ KALYANJI CO	CAT C	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005Vr5UAE	56818
JASUBHAI ENGINEERING PVT LTD	CAT C	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005Vr6UAE	56819
JASUBHAI INTERACTIVE	CAT C	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005Vr7UAE	56820
JAVA GREEN	CAT C	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005Vr8UAE	56821
JAVAJI SYSTEM SOLUTIONS	CAT C	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005Vr9UAE	56822
JAVI SYSTEM (I) PVT LTD	CAT C	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005VrAUAU	56823
JAWA PHARMACEUTICAL (I) PVT LTD	CAT C	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005VrBUAU	56824
JAWAHAR SAW MILLS PVT LTD	CAT C	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005VrCUAU	56825
JAWAHAR VIDYA MANDIR	CAT C	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005VrDUAU	56826
JAY ACE TECHNOLOGIES LTD	CAT A	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005VrEUAU	56827
JAY AUTO COMPONENTS LTD	CAT B	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005VrFUAU	56828
JAY AUTOCOMPONENTS LTD	CAT B	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005VrGUAU	56829
JAY BHARAT MARUTI LTD.	CAT A	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005VrHUAU	56830
JAY CONTAINER SERVICES CO PVT LTD	CAT C	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005VrIUAU	56831
JAY ENGINEERING WORKS	CAT C	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005VrJUAU	56832
JAY FE CYLINDERS LTD	CAT C	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005VrKUAU	56833
JAY POLYCHEM (I) LTD	CAT A	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005VrLUAU	56834
JAY SHREE TEA AND INDUSTRIES LTD	CAT A	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005VrMUAU	56835
JAY SWITCHES(I) PVT LTD	CAT C	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005VrNUAU	56836
JAY USHIN LTD	CAT C	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005VrOUAU	56837
JAYA ARUNA TELESERVICES	CAT C	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005VrPUAU	56838
JAYA DIAGNOSTIC & RESEARCH CENTRE L	CAT C	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005VrQUAU	56839
JAYA HIND INDUSTRIES LTD	CAT C	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005VrRUAU	56840
JAYA LAKSHMI AUTOMOTIVE	CAT C	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005VrSUAU	56841
JAYA SHREE TEXTILE LTD	CAT A	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005VrTUAU	56842
JAYA SREE TEXTILES	CAT A	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005VrUUAU	56843
JAYACHANDRAN ALLOYS PVT LTD	CAT C	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005VrVUAU	56844
JAYACHANDRAN INDUSTRIES PVT LTD	CAT C	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005VrWUAU	56845
JAYANT AGRO ORGANICS LTD	CAT B	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005VrXUAU	56846
JAYANT FURNISHER PVT LTD	CAT C	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005VrYUAU	56847
JAYANTILAL J GANDHI CHEMICALS P LTD	CAT B	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005VrZUAU	56848
JAYASHREE INSULATORS	CAT C	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005VraUAE	56849
JAYASWALS NECO INDUSTRIES LTD	CAT A	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005VrbUAE	56850
JAYCEE AUTOMOBILES PVT LTD	CAT C	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005VrcUAE	56851
JAYCEE HOMES LTD	CAT C	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005VrdUAE	56852
JAYEM AUTOMOTIVES LTD	CAT C	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005VreUAE	56853
JAYEMS ENGINEERING CO PVT LTD	CAT C	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005VrfUAE	56854
JAYPEE CAPITAL SERVICESS LTD	CAT C	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005VrgUAE	56855
JAYPEE CEMENT CORPORATION LTD	CAT C	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005VrhUAE	56856
JAYPEE COMMODITIES LTD	CAT C	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005VriUAE	56857
JAYPEE DEVELOPMENT CORPORATION	CAT C	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005VrjUAE	56858
JAYPEE GREENS	CAT C	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005VrkUAE	56859
JAYPEE HOTELS	CAT C	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005VrlUAE	56860
JAYPEE (I) LTD	CAT C	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005VrmUAE	56861
JAYPEE INDUSTRIAL & MEDICAL SERV L	CAT C	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005VrnUAE	56862
JAYPEE INFRA VENTURESS	CAT C	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005VroUAE	56863
JAYPEE INFRATECH LTD	CAT C	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005VrpUAE	56864
JAYPEE REWA CEMENT	CAT C	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005VrqUAE	56865
JAYPEE VENTURES LTD	CAT C	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005VrrUAE	56866
JAYSHREE TEA	CAT C	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005VrsUAE	56867
JBARA SOFTWARE PVT LTD	CAT C	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005VrtUAE	56868
JBF INDUSTIRES LTD	CAT B	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005VruUAE	56869
JBIMS	CAT C	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005UycUAE	56870
JBJ TECHNOLOGIES LTD	CAT C	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005UydUAE	56871
JBK DEVELOPERS PVT LTD	CAT C	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005UyeUAE	56872
JBK INFOTECH	CAT C	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005UyfUAE	56873
JBM AUTO LTD	CAT C	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005UygUAE	56874
JBM CADMIUM PVT LTD	CAT C	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005UyhUAE	56875
JBM GROUP	CAT C	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005UyiUAE	56876
JBM MAGNETTO AUTOMOTIVE PVT LTD	CAT C	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005UyjUAE	56877
JBM OCIHARA AUTOMOTIVE (I) I LTD	CAT C	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005UykUAE	56878
JBM OGIHARA AUTOMOTIVE (I) LTD	CAT C	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005UylUAE	56879
JC RETAIL (I) PVT LTD	CAT B	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005UymUAE	56880
JC VALVES AND CONTROLS (I) P L MNC	CAT C	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005UynUAE	56881
JCB (I) LTD	CAT A	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005UyoUAE	56882
JCB SALON PVT LTD	CAT C	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005UypUAE	56883
JCBL	CAT C	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005UyqUAE	56884
JCO GAS PIPE LTD	CAT C	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005UyrUAE	56885
JCPENNY PURCHASING CORPORATION	CAT C	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005UysUAE	56886
JCT SYNTHETICS	CAT C	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005UytUAE	56887
JD ORGOCHEM L / JAYSYNTH DYECHEM L	CAT C	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005UyuUAE	56888
JDA SOFTWARE (I) PVT LTD	CAT A	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005UyvUAE	56889
JDM SOFTWARE PVT LTD	CAT C	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005UywUAE	56890
JDS APPARELS PVT LTD	CAT B	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005UyxUAE	56891
JDS MEDISON (I) P LTD	CAT C	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005UyyUAE	56892
JDSU (I) PVT LTD	CAT C	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005UyzUAE	56893
JEAN MARTIN NETWORKING SOL P L	CAT C	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005Uz0UAE	56894
JEAN MARTIN SYSTEMS (I) PVT LTD	CAT C	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005Uz1UAE	56895
JEANS KNIT PVT LTD	CAT C	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005Uz2UAE	56896
JEENA AND CO	CAT C	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005Uz3UAE	56897
JEEVA CONSUMER SERVICES PVT LTD	CAT C	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005Uz4UAE	56898
JEEVAN TECHNOLOGIES (I) PVT LTD	CAT C	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005Uz5UAE	56899
JEEVAN TELECASTING CORPORATION LTD	CAT C	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005Uz6UAE	56900
JEEVANAND ENTERPRISES	CAT C	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005Uz7UAE	56901
JEEVANSURAKSHA MEDICARE SERVICES L	CAT C	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005Uz8UAE	56902
JEEVANTI HEALTHCARE PVT LTD	CAT C	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005Uz9UAE	56903
JEEVES CONSUMER SERVICES PVT LTD	CAT C	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005UzAUAU	56904
JEEVES INFORMATION SYSTEMS PVT LTD	CAT C	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005UzBUAU	56905
JEF TECHNO SOLUTIONS PVT LTD	CAT C	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005UzCUAU	56906
JEHANGIR CLINICAL DEVP CENTER PL	CAT C	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005UzDUAU	56908
JENBURKT PHARMACEUTICALS LTD	CAT C	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005UzEUAU	56909
JEOL (I) PVT LTD	CAT C	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005UzFUAU	56910
JEONGIN ENTERPRISE PVT LTD	CAT C	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005UzGUAU	56911
JEPPESEN (I) P LTD A BOEING COMPANY	CAT C	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005UzHUAU	56912
JERRY VARGHESE INTERNATIONAL LTD	CAT C	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005UzIUAU	56913
JESONS INDUSTRIES LTD	CAT C	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005UzJUAU	56914
JESUS SAVIOURS SCHOOL	CAT C	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005UzKUAU	56915
JET AGE SECURITIES PVT LTD	CAT B	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005V5nUAE	56916
JET AIR PVT LTD	CAT C	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005V5oUAE	56917
JET AIRWAYS (I) LTD	CAT A	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005V5pUAE	56918
JET INKS P LTD	CAT C	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005V5qUAE	56919
JETALSAR JN WR	CAT C	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005V5rUAE	56920
JETKING INFOTRAIN LTD	CAT C	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005V5sUAE	56921
JETLITE / SAHARA AIRLINES	CAT SA	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005V5tUAE	56922
JETRA TECH (I) LTD	CAT C	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005V5uUAE	56923
JETSPEED LOGISTICS PVT LTD	CAT C	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005V5vUAE	56924
JETWAYS TRAVELS P LTD	CAT B	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005V5wUAE	56925
JFE HOLDINGS	CAT SA	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005V5xUAE	56926
JFE SHOJI STEEL (I) PVT LID	CAT C	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005V5yUAE	56927
JHABUA POWER LTD	CAT C	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005V5zUAE	56928
JHAGADIA COPPER	CAT C	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005V60UAE	56929
JHAJJAR POWER LTD	CAT B	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005V61UAE	56930
JHARKHAND ELECTRIC COMPANY LTD	CAT C	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005V62UAE	56931
JHARKHAND INTEGRATED POWER LTD	CAT B	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005V63UAE	56932
JHAVERI FLEXO (I) LTD	CAT C	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005V64UAE	56933
JHAVERI SECURITIES PVT LTD	CAT C	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005V66UAE	56935
JHP SECURITIES PVT LTD	CAT C	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005V67UAE	56936
JHUNKAM LIGHTING SYSTEMS PVT LTD	CAT C	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005V68UAE	56937
JI FASHION(I) PVT LTD	CAT C	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005V69UAE	56938
JIBU AND THOMAS	CAT C	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005UMzUAM	56939
JIK INDUSTRIES LTD	CAT C	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005UN0UAM	56940
JIL INFORMATION TECHNOLOGY LTD	CAT C	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005UN1UAM	56941
JIN SUNG ENGINEERING PVT LTD	CAT C	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005UN2UAM	56942
JINDAL ALUMUNIUM LTD	CAT A	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005UN3UAM	56943
JINDAL ARCHITECTURE LTD	CAT C	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005UN4UAM	56944
JINDAL ARYA IMPEX PVT LTD	CAT C	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005UN5UAM	56945
JINDAL BUILDSYS LTD	CAT C	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005UN6UAM	56946
JINDAL DRILLING AND INDUSTRIES LTD	CAT A	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005UN8UAM	56948
JINDAL DRUGS	CAT A	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005UN9UAM	56949
JINDAL DYECHEM INDUSTRIES PVT LTD	CAT B	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005UNAUA2	56950
JINDAL EXPORTS AND IMPORTS PVT LTD	CAT C	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005UNBUA2	56951
JINDAL FINANCIAL & INVESTMENT SERV	CAT C	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005UNCUA2	56952
JINDAL GENERAL SERVICES PVT LTD	CAT C	1	Two Wheeler;Used Car;BIL PL;Cross Sell PL	a3F0I0000005UNDUA2	56953
